Category,Id
0,2997
9,2998
0,2999
0,3000
5,3001
7,3002
3,3003
6,3004
3,3005
2,3006
7,3007
2,3008
5,3009
2,3010
3,3011
3,3012
9,3013
3,3014
0,3015
0,3016
3,3017
5,3018
3,3019
2,3020
0,3021
2,3022
8,3023
6,3024
8,3025
7,3026
6,3027
3,3028
8,3029
8,3030
0,3031
2,3032
0,3033
7,3034
3,3035
2,3036
0,3037
5,3038
2,3039
6,3040
2,3041
3,3042
7,3043
3,3044
3,3045
9,3046
9,3047
9,3048
8,3049
7,3050
8,3051
0,3052
6,3053
6,3054
3,3055
2,3056
2,3057
6,3058
0,3059
5,3060
3,3061
8,3062
3,3063
5,3064
6,3065
0,3066
0,3067
0,3068
0,3069
7,3070
6,3071
7,3072
0,3073
9,3074
8,3075
2,3076
6,3077
6,3078
9,3079
0,3080
3,3081
5,3082
3,3083
2,3084
0,3085
5,3086
8,3087
3,3088
0,3089
7,3090
9,3091
0,3092
8,3093
7,3094
9,3095
3,3096
2,3097
3,3098
8,3099
5,3100
3,3101
7,3102
7,3103
3,3104
3,3105
5,3106
5,3107
6,3108
7,3109
8,3110
3,3111
7,3112
5,3113
8,3114
3,3115
3,3116
2,3117
0,3118
2,3119
3,3120
9,3121
6,3122
2,3123
2,3124
2,3125
2,3126
3,3127
8,3128
2,3129
3,3130
0,3131
9,3132
0,3133
5,3134
0,3135
2,3136
3,3137
9,3138
3,3139
0,3140
0,3141
0,3142
8,3143
3,3144
3,3145
8,3146
3,3147
3,3148
2,3149
7,3150
6,3151
0,3152
0,3153
3,3154
7,3155
2,3156
2,3157
5,3158
2,3159
5,3160
2,3161
3,3162
9,3163
8,3164
0,3165
9,3166
7,3167
2,3168
3,3169
6,3170
0,3171
3,3172
9,3173
7,3174
0,3175
5,3176
6,3177
9,3178
2,3179
5,3180
3,3181
5,3182
3,3183
2,3184
5,3185
7,3186
2,3187
6,3188
9,3189
8,3190
6,3191
3,3192
5,3193
9,3194
0,3195
5,3196
3,3197
8,3198
5,3199
5,3200
6,3201
0,3202
9,3203
3,3204
9,3205
0,3206
3,3207
2,3208
7,3209
2,3210
0,3211
5,3212
8,3213
8,3214
8,3215
7,3216
3,3217
9,3218
2,3219
8,3220
3,3221
0,3222
0,3223
3,3224
0,3225
7,3226
5,3227
6,3228
3,3229
2,3230
6,3231
9,3232
9,3233
0,3234
7,3235
3,3236
3,3237
7,3238
2,3239
3,3240
2,3241
8,3242
5,3243
6,3244
5,3245
2,3246
0,3247
3,3248
5,3249
8,3250
2,3251
0,3252
2,3253
3,3254
2,3255
9,3256
3,3257
6,3258
0,3259
9,3260
3,3261
7,3262
5,3263
0,3264
5,3265
6,3266
3,3267
2,3268
3,3269
0,3270
3,3271
9,3272
3,3273
3,3274
7,3275
6,3276
3,3277
9,3278
8,3279
6,3280
0,3281
7,3282
5,3283
0,3284
2,3285
9,3286
8,3287
5,3288
7,3289
2,3290
8,3291
6,3292
2,3293
3,3294
6,3295
0,3296
0,3297
3,3298
8,3299
7,3300
2,3301
8,3302
3,3303
8,3304
2,3305
7,3306
2,3307
3,3308
0,3309
2,3310
2,3311
2,3312
3,3313
7,3314
6,3315
0,3316
9,3317
7,3318
3,3319
3,3320
5,3321
6,3322
8,3323
8,3324
0,3325
5,3326
8,3327
2,3328
5,3329
8,3330
3,3331
0,3332
2,3333
6,3334
2,3335
8,3336
3,3337
0,3338
2,3339
8,3340
3,3341
2,3342
2,3343
9,3344
5,3345
9,3346
8,3347
0,3348
0,3349
3,3350
7,3351
2,3352
0,3353
2,3354
8,3355
9,3356
0,3357
9,3358
9,3359
6,3360
3,3361
2,3362
9,3363
0,3364
8,3365
9,3366
0,3367
0,3368
0,3369
3,3370
0,3371
0,3372
3,3373
5,3374
3,3375
6,3376
5,3377
8,3378
2,3379
2,3380
5,3381
5,3382
0,3383
3,3384
2,3385
2,3386
3,3387
3,3388
2,3389
3,3390
7,3391
3,3392
7,3393
0,3394
3,3395
3,3396
3,3397
0,3398
2,3399
2,3400
8,3401
2,3402
8,3403
8,3404
5,3405
2,3406
3,3407
0,3408
8,3409
0,3410
0,3411
3,3412
6,3413
8,3414
0,3415
3,3416
9,3417
2,3418
0,3419
9,3420
7,3421
7,3422
9,3423
2,3424
3,3425
3,3426
3,3427
2,3428
0,3429
3,3430
2,3431
5,3432
0,3433
2,3434
9,3435
2,3436
2,3437
6,3438
7,3439
9,3440
0,3441
3,3442
0,3443
9,3444
8,3445
7,3446
0,3447
5,3448
6,3449
8,3450
3,3451
2,3452
3,3453
0,3454
0,3455
5,3456
9,3457
6,3458
8,3459
9,3460
3,3461
5,3462
7,3463
8,3464
8,3465
8,3466
0,3467
3,3468
0,3469
3,3470
5,3471
0,3472
5,3473
0,3474
2,3475
6,3476
0,3477
0,3478
7,3479
0,3480
2,3481
2,3482
3,3483
0,3484
2,3485
9,3486
5,3487
0,3488
8,3489
0,3490
2,3491
3,3492
0,3493
8,3494
7,3495
6,3496
6,3497
0,3498
3,3499
3,3500
7,3501
0,3502
5,3503
5,3504
2,3505
5,3506
6,3507
8,3508
3,3509
3,3510
9,3511
5,3512
8,3513
9,3514
9,3515
2,3516
5,3517
3,3518
5,3519
8,3520
5,3521
2,3522
0,3523
0,3524
3,3525
0,3526
7,3527
7,3528
9,3529
8,3530
3,3531
3,3532
2,3533
2,3534
0,3535
3,3536
7,3537
7,3538
6,3539
3,3540
9,3541
5,3542
2,3543
5,3544
2,3545
2,3546
0,3547
0,3548
3,3549
9,3550
9,3551
5,3552
0,3553
7,3554
0,3555
0,3556
5,3557
0,3558
7,3559
2,3560
2,3561
6,3562
9,3563
7,3564
3,3565
8,3566
7,3567
5,3568
9,3569
8,3570
9,3571
7,3572
9,3573
2,3574
7,3575
9,3576
8,3577
0,3578
3,3579
2,3580
3,3581
2,3582
0,3583
8,3584
0,3585
3,3586
2,3587
2,3588
6,3589
9,3590
0,3591
0,3592
6,3593
2,3594
7,3595
7,3596
3,3597
9,3598
0,3599
7,3600
5,3601
3,3602
9,3603
5,3604
9,3605
6,3606
5,3607
8,3608
0,3609
9,3610
2,3611
5,3612
5,3613
0,3614
9,3615
0,3616
6,3617
5,3618
7,3619
3,3620
0,3621
5,3622
2,3623
5,3624
3,3625
2,3626
2,3627
9,3628
9,3629
2,3630
2,3631
2,3632
3,3633
3,3634
5,3635
6,3636
8,3637
9,3638
5,3639
9,3640
6,3641
6,3642
2,3643
6,3644
2,3645
8,3646
9,3647
2,3648
8,3649
9,3650
2,3651
2,3652
2,3653
2,3654
9,3655
3,3656
0,3657
0,3658
0,3659
0,3660
0,3661
0,3662
7,3663
5,3664
2,3665
9,3666
3,3667
3,3668
2,3669
9,3670
0,3671
0,3672
5,3673
8,3674
0,3675
3,3676
3,3677
7,3678
9,3679
2,3680
0,3681
3,3682
6,3683
0,3684
2,3685
3,3686
0,3687
6,3688
9,3689
0,3690
3,3691
6,3692
0,3693
3,3694
6,3695
5,3696
3,3697
2,3698
2,3699
0,3700
7,3701
3,3702
9,3703
6,3704
7,3705
8,3706
7,3707
2,3708
8,3709
2,3710
2,3711
2,3712
2,3713
7,3714
3,3715
5,3716
8,3717
5,3718
5,3719
2,3720
9,3721
2,3722
2,3723
5,3724
2,3725
7,3726
2,3727
2,3728
6,3729
0,3730
2,3731
7,3732
3,3733
3,3734
0,3735
0,3736
5,3737
6,3738
0,3739
5,3740
9,3741
2,3742
0,3743
0,3744
5,3745
9,3746
2,3747
2,3748
2,3749
0,3750
7,3751
8,3752
3,3753
5,3754
3,3755
9,3756
0,3757
2,3758
2,3759
8,3760
0,3761
0,3762
3,3763
8,3764
5,3765
2,3766
2,3767
2,3768
2,3769
0,3770
0,3771
9,3772
8,3773
9,3774
7,3775
8,3776
0,3777
3,3778
0,3779
6,3780
2,3781
2,3782
7,3783
2,3784
8,3785
3,3786
2,3787
8,3788
7,3789
6,3790
9,3791
3,3792
9,3793
9,3794
3,3795
0,3796
2,3797
9,3798
2,3799
9,3800
8,3801
8,3802
6,3803
8,3804
2,3805
5,3806
0,3807
3,3808
2,3809
7,3810
9,3811
2,3812
0,3813
7,3814
0,3815
7,3816
2,3817
2,3818
7,3819
2,3820
5,3821
0,3822
2,3823
8,3824
9,3825
7,3826
8,3827
3,3828
6,3829
9,3830
3,3831
6,3832
8,3833
9,3834
3,3835
2,3836
5,3837
9,3838
9,3839
5,3840
9,3841
2,3842
2,3843
0,3844
2,3845
0,3846
2,3847
9,3848
2,3849
3,3850
7,3851
2,3852
5,3853
3,3854
2,3855
9,3856
0,3857
2,3858
7,3859
0,3860
0,3861
3,3862
8,3863
2,3864
7,3865
2,3866
3,3867
9,3868
3,3869
5,3870
7,3871
0,3872
3,3873
2,3874
6,3875
0,3876
5,3877
6,3878
7,3879
3,3880
0,3881
6,3882
2,3883
8,3884
3,3885
2,3886
5,3887
2,3888
0,3889
2,3890
5,3891
5,3892
5,3893
3,3894
2,3895
3,3896
9,3897
3,3898
0,3899
5,3900
7,3901
5,3902
6,3903
3,3904
2,3905
8,3906
7,3907
0,3908
2,3909
2,3910
9,3911
2,3912
2,3913
0,3914
0,3915
9,3916
0,3917
9,3918
7,3919
3,3920
7,3921
0,3922
3,3923
3,3924
9,3925
2,3926
5,3927
7,3928
7,3929
9,3930
2,3931
0,3932
9,3933
7,3934
3,3935
3,3936
0,3937
6,3938
0,3939
0,3940
5,3941
9,3942
2,3943
0,3944
8,3945
5,3946
3,3947
3,3948
2,3949
7,3950
7,3951
0,3952
2,3953
0,3954
8,3955
9,3956
2,3957
0,3958
2,3959
9,3960
6,3961
0,3962
7,3963
2,3964
0,3965
6,3966
2,3967
8,3968
3,3969
5,3970
0,3971
7,3972
2,3973
0,3974
2,3975
7,3976
8,3977
0,3978
5,3979
3,3980
0,3981
3,3982
3,3983
0,3984
7,3985
2,3986
3,3987
0,3988
2,3989
3,3990
9,3991
7,3992
2,3993
7,3994
0,3995
6,3996
5,3997
0,3998
0,3999
6,4000
3,4001
2,4002
0,4003
2,4004
8,4005
6,4006
3,4007
5,4008
2,4009
7,4010
0,4011
9,4012
8,4013
9,4014
7,4015
3,4016
6,4017
5,4018
3,4019
8,4020
2,4021
3,4022
9,4023
3,4024
3,4025
7,4026
0,4027
2,4028
5,4029
8,4030
8,4031
7,4032
5,4033
7,4034
6,4035
2,4036
0,4037
9,4038
5,4039
3,4040
7,4041
9,4042
7,4043
2,4044
7,4045
2,4046
0,4047
0,4048
6,4049
2,4050
2,4051
7,4052
0,4053
3,4054
8,4055
7,4056
2,4057
2,4058
0,4059
5,4060
6,4061
3,4062
3,4063
2,4064
0,4065
9,4066
0,4067
0,4068
3,4069
5,4070
0,4071
8,4072
2,4073
5,4074
0,4075
5,4076
5,4077
8,4078
7,4079
2,4080
2,4081
0,4082
3,4083
6,4084
0,4085
0,4086
2,4087
2,4088
9,4089
2,4090
3,4091
8,4092
6,4093
6,4094
7,4095
2,4096
0,4097
7,4098
2,4099
0,4100
6,4101
0,4102
7,4103
3,4104
2,4105
2,4106
2,4107
2,4108
2,4109
8,4110
5,4111
6,4112
0,4113
5,4114
2,4115
0,4116
2,4117
6,4118
0,4119
8,4120
2,4121
2,4122
2,4123
2,4124
2,4125
0,4126
3,4127
7,4128
0,4129
0,4130
2,4131
0,4132
8,4133
9,4134
8,4135
6,4136
3,4137
0,4138
2,4139
2,4140
7,4141
8,4142
3,4143
2,4144
5,4145
3,4146
6,4147
8,4148
2,4149
2,4150
8,4151
8,4152
5,4153
8,4154
0,4155
8,4156
2,4157
6,4158
0,4159
5,4160
0,4161
0,4162
0,4163
0,4164
8,4165
7,4166
6,4167
3,4168
3,4169
5,4170
3,4171
8,4172
8,4173
8,4174
8,4175
7,4176
3,4177
2,4178
7,4179
2,4180
2,4181
0,4182
3,4183
6,4184
0,4185
0,4186
2,4187
5,4188
5,4189
0,4190
7,4191
2,4192
0,4193
3,4194
0,4195
2,4196
8,4197
0,4198
0,4199
9,4200
2,4201
0,4202
2,4203
3,4204
3,4205
7,4206
3,4207
0,4208
6,4209
2,4210
0,4211
2,4212
5,4213
7,4214
2,4215
8,4216
9,4217
6,4218
3,4219
5,4220
2,4221
9,4222
9,4223
7,4224
8,4225
2,4226
9,4227
8,4228
0,4229
7,4230
7,4231
8,4232
9,4233
3,4234
9,4235
2,4236
9,4237
9,4238
2,4239
0,4240
3,4241
9,4242
7,4243
2,4244
0,4245
2,4246
9,4247
5,4248
7,4249
2,4250
0,4251
0,4252
6,4253
3,4254
0,4255
6,4256
5,4257
8,4258
2,4259
8,4260
3,4261
6,4262
9,4263
2,4264
3,4265
3,4266
2,4267
9,4268
2,4269
8,4270
5,4271
9,4272
3,4273
0,4274
5,4275
5,4276
8,4277
3,4278
7,4279
9,4280
3,4281
8,4282
2,4283
3,4284
2,4285
3,4286
9,4287
2,4288
0,4289
0,4290
7,4291
5,4292
9,4293
0,4294
7,4295
3,4296
5,4297
2,4298
0,4299
5,4300
5,4301
8,4302
0,4303
0,4304
0,4305
0,4306
0,4307
5,4308
3,4309
0,4310
0,4311
5,4312
2,4313
2,4314
3,4315
2,4316
2,4317
6,4318
2,4319
5,4320
3,4321
3,4322
9,4323
7,4324
9,4325
0,4326
8,4327
6,4328
0,4329
2,4330
6,4331
9,4332
0,4333
0,4334
2,4335
2,4336
2,4337
8,4338
9,4339
2,4340
0,4341
9,4342
8,4343
6,4344
0,4345
6,4346
2,4347
2,4348
6,4349
6,4350
5,4351
9,4352
8,4353
2,4354
3,4355
0,4356
9,4357
2,4358
6,4359
6,4360
9,4361
2,4362
3,4363
7,4364
3,4365
0,4366
7,4367
5,4368
7,4369
3,4370
5,4371
6,4372
8,4373
7,4374
6,4375
2,4376
0,4377
2,4378
9,4379
2,4380
2,4381
9,4382
3,4383
7,4384
9,4385
3,4386
2,4387
8,4388
3,4389
2,4390
7,4391
2,4392
5,4393
6,4394
3,4395
3,4396
0,4397
5,4398
3,4399
2,4400
9,4401
0,4402
9,4403
2,4404
0,4405
3,4406
9,4407
7,4408
3,4409
3,4410
5,4411
2,4412
3,4413
8,4414
3,4415
0,4416
2,4417
8,4418
3,4419
2,4420
3,4421
9,4422
7,4423
7,4424
2,4425
3,4426
3,4427
2,4428
5,4429
6,4430
8,4431
9,4432
9,4433
0,4434
0,4435
8,4436
3,4437
3,4438
7,4439
2,4440
7,4441
2,4442
9,4443
3,4444
0,4445
3,4446
9,4447
0,4448
3,4449
0,4450
2,4451
3,4452
3,4453
3,4454
3,4455
2,4456
7,4457
0,4458
0,4459
3,4460
5,4461
2,4462
6,4463
8,4464
8,4465
0,4466
8,4467
2,4468
3,4469
2,4470
5,4471
3,4472
0,4473
8,4474
7,4475
0,4476
2,4477
8,4478
2,4479
0,4480
5,4481
5,4482
3,4483
8,4484
5,4485
6,4486
8,4487
3,4488
2,4489
2,4490
7,4491
2,4492
5,4493
3,4494
5,4495
9,4496
2,4497
6,4498
9,4499
8,4500
7,4501
6,4502
5,4503
2,4504
9,4505
2,4506
0,4507
8,4508
0,4509
3,4510
0,4511
5,4512
5,4513
8,4514
8,4515
3,4516
9,4517
9,4518
2,4519
7,4520
7,4521
2,4522
2,4523
3,4524
7,4525
9,4526
5,4527
2,4528
0,4529
5,4530
9,4531
9,4532
3,4533
7,4534
7,4535
2,4536
2,4537
7,4538
6,4539
7,4540
2,4541
2,4542
8,4543
2,4544
5,4545
8,4546
2,4547
0,4548
2,4549
7,4550
0,4551
7,4552
0,4553
3,4554
0,4555
9,4556
6,4557
0,4558
0,4559
0,4560
0,4561
7,4562
3,4563
2,4564
6,4565
6,4566
2,4567
0,4568
6,4569
5,4570
8,4571
9,4572
3,4573
7,4574
0,4575
3,4576
9,4577
6,4578
8,4579
8,4580
2,4581
8,4582
5,4583
9,4584
2,4585
8,4586
2,4587
9,4588
3,4589
0,4590
8,4591
3,4592
7,4593
0,4594
8,4595
8,4596
5,4597
2,4598
2,4599
2,4600
2,4601
3,4602
7,4603
2,4604
0,4605
6,4606
7,4607
7,4608
0,4609
9,4610
3,4611
7,4612
0,4613
3,4614
3,4615
5,4616
3,4617
3,4618
8,4619
2,4620
0,4621
0,4622
2,4623
5,4624
7,4625
7,4626
2,4627
2,4628
3,4629
0,4630
3,4631
0,4632
3,4633
2,4634
2,4635
0,4636
2,4637
7,4638
6,4639
2,4640
7,4641
3,4642
8,4643
5,4644
9,4645
5,4646
3,4647
6,4648
7,4649
5,4650
0,4651
8,4652
0,4653
3,4654
7,4655
3,4656
2,4657
0,4658
5,4659
0,4660
0,4661
0,4662
5,4663
9,4664
3,4665
0,4666
0,4667
0,4668
2,4669
9,4670
0,4671
3,4672
3,4673
5,4674
2,4675
0,4676
5,4677
3,4678
2,4679
7,4680
7,4681
0,4682
6,4683
2,4684
8,4685
3,4686
3,4687
2,4688
2,4689
5,4690
0,4691
0,4692
8,4693
2,4694
9,4695
7,4696
0,4697
9,4698
3,4699
3,4700
3,4701
6,4702
3,4703
3,4704
5,4705
3,4706
2,4707
0,4708
7,4709
5,4710
9,4711
0,4712
7,4713
9,4714
3,4715
9,4716
7,4717
3,4718
3,4719
2,4720
3,4721
8,4722
9,4723
8,4724
0,4725
9,4726
9,4727
6,4728
0,4729
5,4730
0,4731
6,4732
7,4733
2,4734
2,4735
0,4736
6,4737
0,4738
8,4739
2,4740
6,4741
7,4742
2,4743
3,4744
2,4745
0,4746
2,4747
0,4748
2,4749
2,4750
2,4751
7,4752
3,4753
5,4754
6,4755
0,4756
2,4757
6,4758
9,4759
0,4760
3,4761
0,4762
8,4763
2,4764
6,4765
0,4766
5,4767
5,4768
3,4769
0,4770
3,4771
2,4772
2,4773
7,4774
5,4775
5,4776
9,4777
0,4778
2,4779
6,4780
2,4781
2,4782
7,4783
0,4784
6,4785
8,4786
5,4787
3,4788
2,4789
5,4790
0,4791
6,4792
2,4793
8,4794
6,4795
8,4796
5,4797
3,4798
0,4799
3,4800
2,4801
2,4802
3,4803
5,4804
7,4805
7,4806
0,4807
5,4808
2,4809
5,4810
9,4811
0,4812
3,4813
3,4814
5,4815
5,4816
0,4817
2,4818
7,4819
2,4820
2,4821
2,4822
3,4823
0,4824
5,4825
3,4826
2,4827
8,4828
2,4829
9,4830
2,4831
6,4832
7,4833
2,4834
8,4835
3,4836
8,4837
0,4838
0,4839
0,4840
0,4841
6,4842
8,4843
2,4844
0,4845
9,4846
5,4847
8,4848
3,4849
6,4850
8,4851
3,4852
8,4853
2,4854
0,4855
7,4856
2,4857
5,4858
3,4859
2,4860
8,4861
3,4862
3,4863
0,4864
0,4865
2,4866
3,4867
5,4868
3,4869
0,4870
6,4871
3,4872
0,4873
3,4874
2,4875
2,4876
0,4877
5,4878
5,4879
7,4880
0,4881
2,4882
5,4883
2,4884
9,4885
0,4886
5,4887
2,4888
0,4889
2,4890
9,4891
3,4892
8,4893
8,4894
7,4895
9,4896
9,4897
6,4898
9,4899
0,4900
2,4901
2,4902
8,4903
5,4904
7,4905
9,4906
8,4907
3,4908
0,4909
9,4910
2,4911
0,4912
3,4913
2,4914
8,4915
0,4916
8,4917
6,4918
8,4919
2,4920
0,4921
8,4922
2,4923
2,4924
0,4925
2,4926
9,4927
0,4928
3,4929
3,4930
0,4931
8,4932
0,4933
3,4934
3,4935
7,4936
6,4937
2,4938
0,4939
0,4940
5,4941
0,4942
0,4943
0,4944
0,4945
9,4946
9,4947
0,4948
2,4949
3,4950
6,4951
0,4952
0,4953
3,4954
0,4955
2,4956
3,4957
5,4958
7,4959
8,4960
5,4961
9,4962
8,4963
3,4964
0,4965
2,4966
5,4967
5,4968
5,4969
5,4970
3,4971
3,4972
2,4973
3,4974
0,4975
6,4976
7,4977
6,4978
9,4979
0,4980
0,4981
6,4982
3,4983
3,4984
3,4985
9,4986
3,4987
0,4988
9,4989
0,4990
0,4991
0,4992
6,4993
2,4994
9,4995
2,4996
2,4997
2,4998
2,4999
0,5000
0,5001
0,5002
2,5003
7,5004
7,5005
2,5006
5,5007
9,5008
9,5009
2,5010
0,5011
0,5012
2,5013
6,5014
9,5015
2,5016
7,5017
7,5018
2,5019
0,5020
8,5021
2,5022
0,5023
8,5024
0,5025
8,5026
8,5027
7,5028
8,5029
6,5030
0,5031
3,5032
0,5033
8,5034
2,5035
0,5036
0,5037
2,5038
3,5039
3,5040
3,5041
2,5042
5,5043
9,5044
8,5045
5,5046
2,5047
0,5048
2,5049
5,5050
9,5051
2,5052
0,5053
7,5054
3,5055
6,5056
0,5057
8,5058
7,5059
0,5060
9,5061
2,5062
3,5063
5,5064
6,5065
0,5066
3,5067
3,5068
6,5069
3,5070
0,5071
2,5072
8,5073
5,5074
8,5075
0,5076
0,5077
7,5078
8,5079
7,5080
8,5081
3,5082
0,5083
0,5084
5,5085
3,5086
2,5087
9,5088
2,5089
5,5090
3,5091
9,5092
6,5093
7,5094
3,5095
8,5096
9,5097
2,5098
8,5099
0,5100
2,5101
5,5102
2,5103
3,5104
8,5105
0,5106
0,5107
8,5108
2,5109
9,5110
0,5111
9,5112
3,5113
7,5114
2,5115
2,5116
2,5117
6,5118
0,5119
5,5120
3,5121
9,5122
9,5123
2,5124
7,5125
0,5126
9,5127
6,5128
3,5129
2,5130
8,5131
9,5132
5,5133
0,5134
8,5135
2,5136
3,5137
2,5138
0,5139
3,5140
3,5141
8,5142
8,5143
9,5144
0,5145
8,5146
0,5147
9,5148
8,5149
0,5150
2,5151
2,5152
3,5153
0,5154
5,5155
0,5156
9,5157
2,5158
3,5159
7,5160
9,5161
7,5162
0,5163
6,5164
2,5165
9,5166
9,5167
0,5168
3,5169
0,5170
2,5171
9,5172
2,5173
3,5174
6,5175
8,5176
5,5177
3,5178
7,5179
3,5180
8,5181
9,5182
2,5183
3,5184
2,5185
0,5186
2,5187
7,5188
2,5189
2,5190
3,5191
9,5192
7,5193
7,5194
2,5195
0,5196
0,5197
7,5198
7,5199
7,5200
7,5201
3,5202
5,5203
0,5204
2,5205
3,5206
3,5207
8,5208
7,5209
7,5210
7,5211
3,5212
6,5213
2,5214
3,5215
2,5216
9,5217
0,5218
2,5219
8,5220
9,5221
0,5222
0,5223
3,5224
2,5225
2,5226
9,5227
5,5228
2,5229
9,5230
2,5231
3,5232
8,5233
9,5234
3,5235
3,5236
0,5237
9,5238
3,5239
2,5240
2,5241
7,5242
3,5243
9,5244
9,5245
0,5246
2,5247
7,5248
2,5249
7,5250
6,5251
5,5252
5,5253
2,5254
2,5255
0,5256
0,5257
0,5258
5,5259
6,5260
0,5261
0,5262
7,5263
2,5264
2,5265
7,5266
3,5267
7,5268
0,5269
5,5270
3,5271
6,5272
2,5273
3,5274
3,5275
8,5276
9,5277
0,5278
3,5279
3,5280
9,5281
5,5282
0,5283
7,5284
2,5285
2,5286
3,5287
0,5288
8,5289
0,5290
2,5291
9,5292
3,5293
3,5294
3,5295
8,5296
6,5297
2,5298
3,5299
2,5300
3,5301
0,5302
8,5303
2,5304
8,5305
9,5306
3,5307
3,5308
5,5309
3,5310
0,5311
0,5312
0,5313
2,5314
7,5315
0,5316
7,5317
6,5318
2,5319
0,5320
2,5321
9,5322
5,5323
0,5324
6,5325
0,5326
2,5327
7,5328
2,5329
9,5330
5,5331
2,5332
0,5333
2,5334
0,5335
2,5336
3,5337
5,5338
2,5339
3,5340
8,5341
6,5342
5,5343
6,5344
3,5345
3,5346
5,5347
0,5348
7,5349
3,5350
5,5351
2,5352
0,5353
5,5354
2,5355
3,5356
7,5357
0,5358
9,5359
5,5360
7,5361
7,5362
9,5363
3,5364
0,5365
0,5366
3,5367
5,5368
0,5369
9,5370
0,5371
9,5372
5,5373
0,5374
6,5375
7,5376
3,5377
0,5378
7,5379
0,5380
5,5381
5,5382
8,5383
0,5384
2,5385
2,5386
0,5387
2,5388
2,5389
8,5390
0,5391
0,5392
3,5393
8,5394
8,5395
3,5396
9,5397
3,5398
2,5399
6,5400
2,5401
0,5402
2,5403
6,5404
8,5405
9,5406
9,5407
3,5408
3,5409
0,5410
8,5411
3,5412
3,5413
7,5414
2,5415
3,5416
9,5417
3,5418
0,5419
7,5420
7,5421
7,5422
8,5423
0,5424
5,5425
7,5426
8,5427
9,5428
0,5429
3,5430
2,5431
8,5432
3,5433
3,5434
8,5435
3,5436
2,5437
2,5438
9,5439
0,5440
3,5441
7,5442
3,5443
3,5444
0,5445
3,5446
0,5447
8,5448
2,5449
5,5450
2,5451
0,5452
2,5453
8,5454
2,5455
0,5456
6,5457
8,5458
2,5459
0,5460
0,5461
9,5462
2,5463
6,5464
0,5465
3,5466
8,5467
9,5468
6,5469
7,5470
2,5471
8,5472
8,5473
9,5474
2,5475
2,5476
8,5477
7,5478
3,5479
7,5480
7,5481
6,5482
3,5483
2,5484
8,5485
5,5486
0,5487
9,5488
9,5489
8,5490
6,5491
0,5492
7,5493
2,5494
0,5495
8,5496
3,5497
8,5498
3,5499
2,5500
0,5501
5,5502
3,5503
5,5504
8,5505
6,5506
2,5507
2,5508
0,5509
0,5510
3,5511
2,5512
8,5513
8,5514
7,5515
5,5516
6,5517
5,5518
5,5519
2,5520
0,5521
3,5522
0,5523
0,5524
0,5525
0,5526
0,5527
2,5528
0,5529
3,5530
5,5531
0,5532
0,5533
6,5534
6,5535
8,5536
5,5537
5,5538
0,5539
2,5540
8,5541
9,5542
8,5543
8,5544
0,5545
7,5546
9,5547
0,5548
8,5549
7,5550
7,5551
3,5552
0,5553
3,5554
0,5555
7,5556
0,5557
2,5558
0,5559
0,5560
0,5561
0,5562
8,5563
2,5564
3,5565
2,5566
7,5567
3,5568
3,5569
3,5570
0,5571
7,5572
0,5573
8,5574
0,5575
0,5576
8,5577
9,5578
2,5579
5,5580
8,5581
3,5582
2,5583
9,5584
2,5585
5,5586
8,5587
3,5588
2,5589
3,5590
3,5591
2,5592
5,5593
0,5594
3,5595
8,5596
2,5597
7,5598
3,5599
3,5600
2,5601
3,5602
9,5603
5,5604
8,5605
3,5606
2,5607
9,5608
8,5609
9,5610
2,5611
8,5612
2,5613
2,5614
3,5615
9,5616
9,5617
5,5618
3,5619
5,5620
2,5621
0,5622
9,5623
0,5624
7,5625
6,5626
5,5627
2,5628
9,5629
3,5630
0,5631
2,5632
3,5633
0,5634
7,5635
2,5636
3,5637
6,5638
0,5639
3,5640
0,5641
3,5642
9,5643
8,5644
3,5645
2,5646
9,5647
7,5648
6,5649
8,5650
0,5651
9,5652
0,5653
9,5654
2,5655
2,5656
2,5657
6,5658
0,5659
5,5660
8,5661
0,5662
0,5663
8,5664
6,5665
0,5666
8,5667
3,5668
6,5669
5,5670
3,5671
7,5672
9,5673
3,5674
6,5675
0,5676
8,5677
8,5678
0,5679
3,5680
0,5681
8,5682
2,5683
5,5684
9,5685
3,5686
6,5687
0,5688
8,5689
8,5690
2,5691
0,5692
2,5693
8,5694
8,5695
7,5696
0,5697
0,5698
7,5699
9,5700
7,5701
2,5702
9,5703
7,5704
5,5705
0,5706
5,5707
6,5708
0,5709
0,5710
6,5711
0,5712
3,5713
5,5714
2,5715
8,5716
3,5717
2,5718
7,5719
2,5720
3,5721
0,5722
3,5723
0,5724
6,5725
2,5726
5,5727
7,5728
2,5729
6,5730
3,5731
0,5732
6,5733
0,5734
7,5735
8,5736
3,5737
3,5738
5,5739
5,5740
0,5741
0,5742
3,5743
0,5744
3,5745
0,5746
8,5747
9,5748
3,5749
8,5750
3,5751
6,5752
9,5753
3,5754
8,5755
0,5756
7,5757
0,5758
7,5759
8,5760
9,5761
0,5762
9,5763
2,5764
8,5765
8,5766
8,5767
3,5768
2,5769
9,5770
7,5771
8,5772
9,5773
2,5774
6,5775
3,5776
5,5777
7,5778
2,5779
3,5780
0,5781
2,5782
3,5783
7,5784
2,5785
3,5786
2,5787
0,5788
7,5789
7,5790
2,5791
2,5792
6,5793
2,5794
